x,y,z,t,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP4.0,PRP4.1,HCP1.0_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph,HCP4.0_inph,PRP4.1_inph,direction_nrs,line_numbers,geometry,pos
635296.8294,5692625.502,27.63191296,125200.04,8.162007075,6.227564613,21.12280447,9.797698418,34.54396695,17.14759184,0.044807759,0.281123304,0.517931379,0.373715061,0.674508433,-0.878017314,1,110,POINT (635296.8294 5692625.502),221.89373990558624
635296.4667,5692625.469,27.63704512,125200.16,8.362007075,6.327564613,21.12280447,9.797698418,35.04396695,17.14759184,0.044807759,0.231123304,0.517931379,0.373715061,0.814508433,-1.328017314,1,110,POINT (635296.4667 5692625.469),222.25793805232829
635295.7546,5692625.403,27.63999208,125200.36,8.162007075,6.227564613,21.22280447,9.897698418,35.14396695,17.24759184,0.044807759,0.211123304,0.527931379,0.333715061,0.694508433,-1.488017314,1,110,POINT (635295.7546 5692625.403),222.97309007110394
635294.8224,5692625.313,27.63310024,125200.64,8.062007075,6.227564613,21.62280447,9.897698418,35.04396695,17.14759184,0.054807759,0.241123304,0.547931379,0.383715061,0.604508433,-1.278017314,1,110,POINT (635294.8224 5692625.313),223.90962455527762
635294.1987,5692625.252,27.62716224,125200.84,8.162007075,6.327564613,21.32280447,9.597698418,35.24396695,17.24759184,0.054807759,0.251123304,0.507931379,0.373715061,0.664508433,-1.468017314,1,110,POINT (635294.1987 5692625.252),224.5363004603239
635293.5382,5692625.185,27.62212544,125201.05,8.062007075,6.327564613,21.42280447,9.697698418,35.34396695,17.24759184,0.054807759,0.241123304,0.517931379,0.353715061,0.664508433,-1.618017314,1,110,POINT (635293.5382 5692625.185),225.20018994668166
635293.032,5692625.134,27.62212544,125201.19,7.862007075,6.227564613,21.42280447,9.697698418,35.34396695,17.34759184,0.054807759,0.261123304,0.517931379,0.353715061,0.664508433,-1.408017314,1,110,POINT (635293.032 5692625.134),225.7089526024872
635292.4285,5692625.071,27.62,125201.39,7.962007075,6.027564613,21.42280447,9.497698418,35.74396695,17.54759184,0.054807759,0.271123304,0.547931379,0.383715061,0.574508433,-1.318017314,1,110,POINT (635292.4285 5692625.071),226.3157320103899
635291.7334,5692624.995,27.62,125201.61,8.162007075,5.927564613,21.72280447,10.09769842,36.14396695,17.54759184,0.054807759,0.251123304,0.547931379,0.373715061,0.324508433,-1.408017314,1,110,POINT (635291.7334 5692624.995),227.01497446481434
635291.0227,5692624.916,27.62,125201.82,8.462007075,6.127564613,22.32280447,10.09769842,35.74396695,17.54759184,0.054807759,0.241123304,0.517931379,0.373715061,0.534508433,-0.988017314,1,110,POINT (635291.0227 5692624.916),227.73005172641822
635290.4679,5692624.856,27.62,125202.01,8.462007075,6.027564613,21.92280447,10.39769842,35.74396695,17.84759184,0.044807759,0.241123304,0.557931379,0.353715061,0.674508433,-0.668017314,1,110,POINT (635290.4679 5692624.856),228.2880867073824
635289.8971,5692624.797,27.62,125202.17,8.362007075,6.227564613,21.92280447,10.39769842,35.84396695,18.14759184,0.044807759,0.211123304,0.557931379,0.353715061,0.664508433,-0.818017314,1,110,POINT (635289.8971 5692624.797),228.86192783526548
635289.2115,5692624.733,27.62018176,125202.38,8.662007075,6.527564613,22.42280447,10.19769842,35.64396695,18.04759184,0.044807759,0.201123304,0.557931379,0.323715061,0.674508433,-1.168017314,1,110,POINT (635289.2115 5692624.733),229.55050852043428
635288.4447,5692624.671,27.62808704,125202.63,9.062007075,6.727564613,22.92280447,10.19769842,35.64396695,18.24759184,0.044807759,0.221123304,0.577931379,0.383715061,0.724508433,-1.388017314,1,110,POINT (635288.4447 5692624.671),230.31981095768757
635287.7298,5692624.622,27.63,125202.83,9.262007075,6.727564613,22.72280447,10.39769842,35.34396695,18.94759184,0.054807759,0.261123304,0.597931379,0.383715061,0.874508433,-1.308017314,1,110,POINT (635287.7298 5692624.622),231.0363882459095
635287.0859,5692624.584,27.63,125203.03,9.262007075,7.127564613,22.42280447,10.79769842,35.14396695,19.14759184,0.054807759,0.251123304,0.617931379,0.383715061,1.024508433,-1.008017314,1,110,POINT (635287.0859 5692624.584),231.68140856348126
635286.6783,5692624.563,27.63,125203.16,8.662007075,7.427564613,22.42280447,10.79769842,35.64396695,19.24759184,0.064807759,0.231123304,0.617931379,0.383715061,0.774508433,-1.288017314,1,110,POINT (635286.6783 5692624.563),232.0895491764099
635286.0317,5692624.531,27.62972,125203.36,7.862007075,6.627564613,22.62280447,10.89769842,35.74396695,19.64759184,0.084807759,0.241123304,0.627931379,0.353715061,0.654508433,-1.688017314,1,110,POINT (635286.0317 5692624.531),232.73694052632885
635285.1907,5692624.489,27.62123904,125203.63,8.562007075,6.827564613,22.42280447,11.29769842,35.84396695,20.24759184,0.064807759,0.261123304,0.587931379,0.393715061,0.684508433,-1.438017314,1,110,POINT (635285.1907 5692624.489),233.57898862475062
635284.5701,5692624.458,27.62123904,125203.83,9.562007075,6.927564613,22.72280447,11.49769842,36.04396695,20.34759184,0.054807759,0.281123304,0.577931379,0.403715061,0.764508433,-0.978017314,1,110,POINT (635284.5701 5692624.458),234.20036239315087
635283.7979,5692624.42,27.62704512,125204.06,9.562007075,6.727564613,22.92280447,11.39769842,36.34396695,20.24759184,0.054807759,0.251123304,0.587931379,0.363715061,0.834508433,-0.918017314,1,110,POINT (635283.7979 5692624.42),234.97349681871233
635283.3797,5692624.399,27.62704512,125204.19,9.331445986,6.514669236,22.92280447,11.39769842,36.74396695,20.04759184,0.054056814,0.228153488,0.587931379,0.363715061,1.044508433,-1.138017314,1,110,POINT (635283.3797 5692624.399),235.3922237463772
635282.7661,5692624.37,27.63,125204.37,9.220730809,6.486988371,23.62280447,11.19769842,37.14396695,20.04759184,0.053811714,0.227427387,0.557931379,0.353715061,0.974508433,-1.238017314,1,110,POINT (635282.7661 5692624.37),236.00650866402978
635281.93,5692624.331,27.63,125204.61,9.420730809,6.481806816,23.30097652,11.47546763,37.14347268,20.14054467,0.053783739,0.237362142,0.585905473,0.362366918,0.765607143,-0.839778983,1,110,POINT (635281.93 5692624.331),236.8435177499529
635281.2748,5692624.301,27.62832352,125204.82,9.317057772,6.563131238,22.89090123,11.37287001,37.14222183,20.22588649,0.05371895,0.247104881,0.565115452,0.33211372,0.787688532,-0.733287115,1,110,POINT (635281.2748 5692624.301),237.49940420359005
635280.6503,5692624.272,27.62832352,125205.01,9.317057772,6.663131238,23.38701402,11.46313168,37.24222183,20.12588649,0.05371895,0.217104881,0.534807639,0.341429454,0.827688532,-1.193287115,1,110,POINT (635280.6503 5692624.272),238.12457717969238
635280.0952,5692624.247,27.62268192,125205.18,9.517057772,6.763131238,23.38701402,11.46313168,37.14222183,20.12588649,0.05371895,0.207104881,0.534807639,0.341429454,0.847688532,-1.493287115,1,110,POINT (635280.0952 5692624.247),238.68023985611538
635279.4367,5692624.217,27.62010368,125205.38,9.617057772,6.663131238,23.28701402,11.16313168,37.34222183,20.12588649,0.04371895,0.237104881,0.534807639,0.331429454,0.827688532,-1.503287115,1,110,POINT (635279.4367 5692624.217),239.3394228732217
635278.6478,5692624.18,27.62808704,125205.63,9.617057772,6.563131238,23.28701402,11.16313168,38.04222183,20.62588649,0.04371895,0.267104881,0.574807639,0.341429454,0.987688532,-1.413287115,1,110,POINT (635278.6478 5692624.18),240.12919006038499
635277.974,5692624.144,27.62832352,125205.83,9.617057772,6.463131238,23.18701402,10.86313168,37.84222183,20.72588649,0.05371895,0.267104881,0.674807639,0.371429454,0.937688532,-0.743287115,1,110,POINT (635277.974 5692624.144),240.803951084705
635277.3918,5692624.11,27.62832352,125206.03,9.717057772,6.563131238,22.58701402,10.86313168,37.44222183,20.42588649,0.06371895,0.247104881,0.694807639,0.321429454,0.767688532,-0.503287115,1,110,POINT (635277.3918 5692624.11),241.38714302572603
635276.9604,5692624.083,27.62268192,125206.17,9.617057772,6.663131238,22.58701402,10.86313168,37.54222183,20.42588649,0.06371895,0.207104881,0.694807639,0.321429454,0.777688532,-1.093287115,1,110,POINT (635276.9604 5692624.083),241.81938712347514
635276.3324,5692624.04,27.62039744,125206.36,9.317057772,6.763131238,22.98701402,11.06313168,37.74222183,20.62588649,0.06371895,0.197104881,0.624807639,0.251429454,0.827688532,-1.253287115,1,110,POINT (635276.3324 5692624.04),242.44885753580454
635275.4218,5692623.971,27.62832352,125206.63,9.217057772,6.963131238,23.18701402,11.66313168,38.04222183,20.72588649,0.06371895,0.237104881,0.614807639,0.371429454,0.857688532,-0.933287115,1,110,POINT (635275.4218 5692623.971),243.36206800438106
635274.8387,5692623.924,27.62832352,125206.83,9.217057772,6.863131238,23.68701402,11.96313168,37.84222183,20.82588649,0.06371895,0.247104881,0.594807639,0.361429454,0.927688532,-1.183287115,1,110,POINT (635274.8387 5692623.924),243.9470591240391
635274.0754,5692623.859,27.62504384,125207.05,9.614926482,6.763131238,24.08701402,12.06313168,37.24222183,21.12588649,0.06371895,0.217104881,0.554807639,0.351429454,1.027688532,-1.623287115,1,110,POINT (635274.0754 5692623.859),244.7131217128131
635273.7283,5692623.83,27.60181952,125207.16,10.11492648,6.763131238,24.08701402,12.06313168,38.14222183,21.42588649,0.05371895,0.247104881,0.554807639,0.351429454,0.907688532,-1.723287115,1,110,POINT (635273.7283 5692623.83),245.0614310724563
635273.1523,5692623.779,27.59,125207.36,10.11492648,6.963131238,24.08701402,11.86313168,38.84222183,21.62588649,0.05371895,0.277104881,0.574807639,0.361429454,0.847688532,-1.773287115,1,110,POINT (635273.1523 5692623.779),245.63968447711449
635272.332,5692623.707,27.59,125207.61,10.21492648,7.063131238,24.78701402,11.96313168,39.24222183,21.92588649,0.04371895,0.277104881,0.604807639,0.341429454,0.877688532,-1.823287115,1,110,POINT (635272.332 5692623.707),246.4631382340431
635271.6617,5692623.648,27.59,125207.81,10.51492648,6.863131238,25.48701402,12.26313168,39.44222183,22.02588649,0.04371895,0.277104881,0.584807639,0.361429454,0.957688532,-1.533287115,1,110,POINT (635271.6617 5692623.648),247.136029822666
635271.0708,5692623.595,27.59335296,125208.01,10.81492648,6.963131238,25.78701402,12.66313168,39.24222183,22.22588649,0.05371895,0.277104881,0.574807639,0.381429454,0.887688532,-0.993287115,1,110,POINT (635271.0708 5692623.595),247.7293019441357
635270.499,5692623.544,27.60463616,125208.17,11.11492648,7.063131238,25.78701402,12.76313168,38.54222183,22.22588649,0.05371895,0.267104881,0.574807639,0.341429454,0.747688532,-0.323287115,1,110,POINT (635270.499 5692623.544),248.3033718353832
635269.9076,5692623.49,27.61,125208.37,11.21492648,7.263131238,26.08701402,13.26313168,38.14222183,22.62588649,0.05371895,0.227104881,0.554807639,0.271429454,0.737688532,-0.323287115,1,110,POINT (635269.9076 5692623.49),248.89723205450255
635269.0785,5692623.415,27.61,125208.62,11.21492648,7.763131238,26.28701402,13.96313168,38.74222183,23.42588649,0.04371895,0.197104881,0.504807639,0.291429454,0.817688532,-1.413287115,1,110,POINT (635269.0785 5692623.415),249.72971737580085
635268.4287,5692623.358,27.61,125208.83,11.81492648,8.163131238,26.78701402,13.86313168,38.84222183,23.82588649,0.04371895,0.217104881,0.534807639,0.371429454,0.797688532,-2.043287115,1,110,POINT (635268.4287 5692623.358),250.38201258494317
635267.7946,5692623.305,27.60832352,125209.02,12.31492648,8.263131238,27.08701402,14.16313168,38.74222183,24.22588649,0.05371895,0.277104881,0.534807639,0.411429454,0.817688532,-1.923287115,1,110,POINT (635267.7946 5692623.305),251.01832368029181
635267.3075,5692623.265,27.60268192,125209.18,12.51492648,8.063131238,27.08701402,14.16313168,38.84222183,24.42588649,0.05371895,0.307104881,0.534807639,0.411429454,0.897688532,-1.313287115,1,110,POINT (635267.3075 5692623.265),251.50706329402271
635266.6693,5692623.216,27.60028,125209.38,12.51492648,7.863131238,26.98701402,14.56313168,39.14222183,24.52588649,0.05371895,0.287104881,0.544807639,0.341429454,0.917688532,-0.903287115,1,110,POINT (635266.6693 5692623.216),252.14714160174995
635265.9027,5692623.159,27.60808704,125209.63,12.41492648,7.863131238,26.98701402,14.46313168,39.54222183,24.92588649,0.06371895,0.247104881,0.584807639,0.351429454,1.157688532,-1.133287115,1,110,POINT (635265.9027 5692623.159),252.9158577782175
635265.1896,5692623.108,27.61,125209.83,12.41492648,7.963131238,26.88701402,14.26313168,39.64222183,24.82588649,0.05371895,0.217104881,0.644807639,0.391429454,1.187688532,-1.683287115,1,110,POINT (635265.1896 5692623.108),253.63077917942573
635264.4721,5692623.054,27.61,125210.05,12.31492648,8.163131238,26.48701402,13.66313168,39.44222183,24.22588649,0.06371895,0.237104881,0.644807639,0.371429454,0.927688532,-1.673287115,1,110,POINT (635264.4721 5692623.054),254.35030836583223
635264.1668,5692623.031,27.61,125210.15,12.51492648,7.963131238,26.48701402,13.66313168,39.44222183,23.92588649,0.07371895,0.267104881,0.644807639,0.371429454,0.897688532,-1.503287115,1,110,POINT (635264.1668 5692623.031),254.6564735009532
635263.5591,5692622.982,27.61,125210.36,12.51492648,7.463131238,26.68701402,13.36313168,39.34222183,23.62588649,0.07371895,0.267104881,0.574807639,0.351429454,0.887688532,-1.543287115,1,110,POINT (635263.5591 5692622.982),255.26614578187096
635262.6085,5692622.902,27.61,125210.64,11.41492648,7.163131238,26.68701402,13.26313168,39.54222183,23.52588649,0.05371895,0.267104881,0.534807639,0.401429454,0.837688532,-1.463287115,1,110,POINT (635262.6085 5692622.902),256.2201061374296
635262.0725,5692622.856,27.61,125210.82,11.11492648,7.063131238,26.58701402,13.16313168,39.74222183,23.42588649,0.05371895,0.277104881,0.564807639,0.381429454,0.717688532,-1.293287115,1,110,POINT (635262.0725 5692622.856),256.75807639680204
635261.4727,5692622.804,27.61079488,125211.01,11.21492648,6.863131238,26.58701402,12.86313168,39.94222183,23.12588649,0.05371895,0.267104881,0.564807639,0.411429454,0.507688532,-1.023287115,1,110,POINT (635261.4727 5692622.804),257.360126261826
635260.9933,5692622.764,27.61509652,125211.17,11.21492648,6.563131238,26.48701402,12.86313168,40.04222183,22.92588649,0.05371895,0.247104881,0.534807639,0.411429454,0.677688532,-1.003287115,1,110,POINT (635260.9933 5692622.764),257.8411921200979
635260.3384,5692622.71,27.62069312,125211.38,10.91492648,6.263131238,26.48701402,11.56313168,40.24222183,23.12588649,0.04371895,0.217104881,0.494807639,0.381429454,0.877688532,-1.513287115,1,110,POINT (635260.3384 5692622.71),258.4983146429236
635259.6164,5692622.65,27.63107648,125211.62,10.61492648,6.463131238,25.88701402,11.86313168,40.44222183,23.02588649,0.04371895,0.227104881,0.534807639,0.371429454,0.917688532,-1.323287115,1,110,POINT (635259.6164 5692622.65),259.2228034281229
635259.0263,5692622.601,27.64630208,125211.82,10.71492648,6.263131238,25.78701402,11.66313168,40.64222183,22.72588649,0.05371895,0.267104881,0.554807639,0.351429454,0.927688532,-0.403287115,1,110,POINT (635259.0263 5692622.601),259.81493433433604
635258.4104,5692622.551,27.64832352,125212.02,10.81492648,5.963131238,26.28701402,11.46313168,40.64222183,22.52588649,0.05371895,0.247104881,0.544807639,0.291429454,0.927688532,-0.373287115,1,110,POINT (635258.4104 5692622.551),260.43286055157466
635257.9277,5692622.511,27.64268192,125212.18,10.81492648,6.063131238,26.28701402,11.46313168,40.34222183,22.22588649,0.06371895,0.207104881,0.544807639,0.291429454,0.777688532,-1.473287115,1,110,POINT (635257.9277 5692622.511),260.91721506022776
635257.2874,5692622.459,27.64056,125212.38,10.71492648,6.163131238,26.48701402,11.26313168,40.24222183,21.82588649,0.05371895,0.207104881,0.544807639,0.301429454,0.507688532,-1.823287115,1,110,POINT (635257.2874 5692622.459),261.5596231003209
635256.6156,5692622.403,27.64432,125212.62,10.51492648,6.063131238,25.88701402,10.96313168,40.64222183,22.02588649,0.05371895,0.257104881,0.514807639,0.381429454,0.717688532,-1.113287115,1,110,POINT (635256.6156 5692622.403),262.23375308778606
635255.9541,5692622.346,27.65617408,125212.82,10.41492648,5.863131238,26.18701402,11.46313168,40.54222183,22.42588649,0.04371895,0.267104881,0.594807639,0.361429454,0.897688532,-0.693287115,1,110,POINT (635255.9541 5692622.346),262.89770432851367
635255.3366,5692622.291,27.66,125213.04,10.51492648,5.963131238,26.28701402,11.96313168,40.44222183,22.52588649,0.04371895,0.217104881,0.624807639,0.311429454,0.837688532,-1.143287115,1,110,POINT (635255.3366 5692622.291),263.51764888239467
635254.9216,5692622.253,27.66,125213.16,10.61492648,6.163131238,26.28701402,11.96313168,40.64222183,22.52588649,0.04371895,0.197104881,0.624807639,0.311429454,0.877688532,-1.433287115,1,110,POINT (635254.9216 5692622.253),263.93438501003374
635254.2643,5692622.193,27.66002368,125213.36,10.91492648,6.163131238,26.38701402,12.16313168,40.84222183,22.52588649,0.04371895,0.237104881,0.554807639,0.371429454,0.937688532,-0.843287115,1,110,POINT (635254.2643 5692622.193),264.594417804599
635252.1627,5692621.997,27.68,125214.03,10.41455407,6.162277838,26.28701402,12.26256646,41.04222183,22.52588649,0.053711457,0.207094762,0.544807639,0.331398779,0.557688532,-0.813287115,1,110,POINT (635252.1627 5692621.997),266.705137719708
635251.9031,5692621.972,27.68,125214.11,10.41455407,6.162277838,26.78658051,12.26256646,41.54226981,23.12580126,0.053711457,0.207094762,0.554737212,0.331398779,0.837693647,-0.583308055,1,110,POINT (635251.9031 5692621.972),266.96593871666465
635251.8062,5692621.962,27.68,125214.14,10.41455407,6.162277838,26.78658051,12.26256646,41.84227942,23.62578238,0.053711457,0.207094762,0.554737212,0.331398779,0.84769478,-0.993312325,1,110,POINT (635251.8062 5692621.962),267.0633533459373
635251.7094,5692621.953,27.68,125214.17,11.11242282,6.455444799,26.78658051,12.26256646,42.04230144,23.72574238,0.043671749,0.197021267,0.554737212,0.331398779,0.857697544,-1.443321196,1,110,POINT (635251.7094 5692621.953),267.16057083406776
635251.4187,5692621.923,27.68,125214.26,11.11242282,6.455444799,26.78658051,12.26256646,40.8423534,22.52564907,0.043671749,0.197021267,0.554737212,0.331398779,0.667703223,-0.663343553,1,110,POINT (635251.4187 5692621.923),267.45281472188566
635250.3529,5692621.815,27.67704512,125214.58,11.61242282,6.455170567,26.78649393,11.46246165,42.2423534,23.72564907,0.043671749,0.227018589,0.504724177,0.311392917,0.867703223,-0.943343553,1,110,POINT (635250.3529 5692621.815),268.52407269266746
635249.6187,5692621.74,27.67145152,125214.79,10.71242282,6.155170567,27.68649393,12.66246165,42.2423534,23.92564907,0.043671749,0.197018589,0.554724177,0.331392917,0.837703223,-0.633343553,1,110,POINT (635249.6187 5692621.74),269.26209345126614
635248.8762,5692621.662,27.67,125215.01,11.71242282,6.355170567,27.78649393,12.86246165,41.8423534,24.12564907,0.043671749,0.217018589,0.554724177,0.321392917,0.597703223,-1.243343553,1,110,POINT (635248.8762 5692621.662),270.00867917977223
635248.2286,5692621.594,27.67,125215.2,11.91242282,6.655170567,27.98649393,13.16246165,41.8423534,24.42564907,0.053671749,0.197018589,0.494724177,0.331392917,0.577703223,-1.563343553,1,110,POINT (635248.2286 5692621.594),270.65983949799596
635247.5707,5692621.525,27.67,125215.4,11.91242282,6.555170567,28.28649393,13.56246165,42.2423534,25.22564907,0.053671749,0.227018589,0.504724177,0.361392917,0.797703223,-1.123343553,1,110,POINT (635247.5707 5692621.525),271.3213479332243
635246.8396,5692621.447,27.67,125215.63,12.21242282,6.655170567,28.78649393,13.76246165,42.5423534,25.92564907,0.063671749,0.257018589,0.574724177,0.351392917,0.877703223,-0.923343553,1,110,POINT (635246.8396 5692621.447),272.05659701363174
635246.1113,5692621.369,27.67,125215.83,12.61242282,6.955170567,28.98649393,13.76246165,42.5423534,26.02564907,0.063671749,0.227018589,0.574724177,0.341392917,0.847703223,-1.473343553,1,110,POINT (635246.1113 5692621.369),272.7890619547044
635245.4947,5692621.301,27.67979264,125216.03,12.71242282,7.255170567,28.98649393,13.96246165,42.5423534,26.32564907,0.063671749,0.217018589,0.544724177,0.361392917,0.827703223,-1.843343553,1,110,POINT (635245.4947 5692621.301),273.4094002172149
635245.0232,5692621.248,27.67979264,125216.16,12.81242282,7.355170567,28.98649393,13.96246165,42.6423534,26.62564907,0.063671749,0.257018589,0.544724177,0.361392917,0.817703223,-1.683343553,1,110,POINT (635245.0232 5692621.248),273.88386965776755
635244.3938,5692621.177,27.67752192,125216.36,12.81242282,7.455170567,29.38649393,14.36246165,43.3423534,27.02564907,0.053671749,0.277018589,0.534724177,0.371392917,0.777703223,-1.793343553,1,110,POINT (635244.3938 5692621.177),274.5172616059717
635243.4859,5692621.075,27.66940032,125216.63,13.01242282,7.255170567,30.18649393,14.16246165,42.7423534,26.92564907,0.043671749,0.257018589,0.524724177,0.341392917,0.807703223,-1.723343553,1,110,POINT (635243.4859 5692621.075),275.43087334515565
635242.8502,5692621.004,27.66137216,125216.83,12.81242282,7.155170567,29.28649393,14.16246165,42.0423534,26.62564907,0.043671749,0.267018589,0.564724177,0.341392917,0.847703223,-1.023343553,1,110,POINT (635242.8502 5692621.004),276.07052597748486
635242.0525,5692620.913,27.67237952,125217.06,12.61242282,6.955170567,28.58649393,13.96246165,42.1423534,26.22564907,0.043671749,0.267018589,0.544724177,0.321392917,0.807703223,-0.293343553,1,110,POINT (635242.0525 5692620.913),276.8733997471371
635241.5302,5692620.851,27.67998155,125217.22,12.51242282,6.955170567,28.58649393,13.96246165,42.1423534,26.42564907,0.053671749,0.227018589,0.514724177,0.261392917,0.757703223,-0.213343553,1,110,POINT (635241.5302 5692620.851),277.3993667517496
635241.0333,5692620.791,27.67998155,125217.39,12.51242282,6.955170567,28.58649393,13.96246165,42.0423534,26.32564907,0.043671749,0.197018589,0.514724177,0.261392917,0.737703223,-0.293343553,1,110,POINT (635241.0333 5692620.791),277.8998761022897
635240.3004,5692620.701,27.66378667,125217.61,12.51242282,7.155170567,28.88649393,13.86246165,41.5423534,26.12564907,0.043671749,0.187018589,0.514724177,0.281392917,0.787703223,-0.713343553,1,110,POINT (635240.3004 5692620.701),278.63828141785996
635239.6529,5692620.619,27.66378667,125217.82,12.31242282,7.155170567,28.58649393,13.66246165,41.0423534,25.82564907,0.043671749,0.187018589,0.504724177,0.291392917,0.867703223,-1.513343553,1,110,POINT (635239.6529 5692620.619),279.29095304281213
635239.108,5692620.549,27.65642517,125218.01,12.01242282,6.955170567,28.58649393,13.76246165,42.1423534,25.62564907,0.053671749,0.217018589,0.504724177,0.311392917,0.817703223,-1.763343553,1,110,POINT (635239.108 5692620.549),279.8403308818435
635238.5428,5692620.475,27.65166464,125218.17,12.21242282,6.755170567,28.38649393,13.76246165,42.7423534,25.12564907,0.053671749,0.267018589,0.504724177,0.311392917,0.797703223,-1.513343553,1,110,POINT (635238.5428 5692620.475),280.41035460060516
635237.8944,5692620.388,27.65,125218.37,12.51242282,6.555170567,28.48649393,13.06246165,42.8423534,24.62564907,0.043671749,0.277018589,0.514724177,0.401392917,0.767703223,-1.133343553,1,110,POINT (635237.8944 5692620.388),281.0645652394449
635237.1048,5692620.284,27.65,125218.63,12.31242282,6.455170567,28.08649393,12.86246165,42.5423534,24.22564907,0.053671749,0.257018589,0.544724177,0.381392917,0.777703223,-1.113343553,1,110,POINT (635237.1048 5692620.284),281.86098482740573
635236.4239,5692620.197,27.65,125218.83,12.21242282,6.455170567,27.68649393,12.96246165,42.2423534,23.72564907,0.053671749,0.227018589,0.554724177,0.341392917,0.757703223,-1.413343553,1,110,POINT (635236.4239 5692620.197),282.5474204106477
635235.8072,5692620.124,27.64664704,125219.04,12.01242282,6.455170567,27.48649393,12.56246165,42.9423534,23.52564907,0.043671749,0.227018589,0.534724177,0.351392917,0.637703223,-1.593343553,1,110,POINT (635235.8072 5692620.124),283.16842595812346
635235.3687,5692620.074,27.63536384,125219.17,11.81242282,6.455170567,27.48649393,12.56246165,42.9423534,23.42564907,0.053671749,0.247018589,0.534724177,0.351392917,0.637703223,-1.543343553,1,110,POINT (635235.3687 5692620.074),283.6097673792738
635234.725,5692620.007,27.63,125219.36,11.51242282,6.455170567,27.28649393,12.46246165,41.7423534,22.82564907,0.053671749,0.247018589,0.514724177,0.321392917,0.737703223,-1.633343553,1,110,POINT (635234.725 5692620.007),284.2569448587904
635233.8434,5692619.922,27.63,125219.63,11.11242282,6.355170567,27.18649393,12.16246165,41.5423534,22.42564907,0.053671749,0.237018589,0.534724177,0.341392917,0.807703223,-1.563343553,1,110,POINT (635233.8434 5692619.922),285.14263304315926
635233.2125,5692619.866,27.63,125219.83,10.71242282,6.355170567,26.38649393,11.66246165,41.3423534,22.22564907,0.053671749,0.257018589,0.584724177,0.341392917,0.817703223,-1.353343553,1,110,POINT (635233.2125 5692619.866),285.7760135054182
635232.4286,5692619.8,27.62492096,125220.05,10.51242282,6.355170567,25.48649393,11.56246165,40.7423534,22.32564907,0.053671749,0.247018589,0.584724177,0.301392917,0.697703223,-1.033343553,1,110,POINT (635232.4286 5692619.8),286.56268701465575
635232.0686,5692619.772,27.62492096,125220.16,10.11242282,6.155170567,25.48649393,11.56246165,40.6423534,22.02564907,0.063671749,0.227018589,0.584724177,0.301392917,0.707703223,-0.583343553,1,110,POINT (635232.0686 5692619.772),286.92377426171134
635231.4324,5692619.722,27.61972544,125220.36,9.012422824,5.655170567,25.38649393,11.16246165,40.6423534,22.12564907,0.083671749,0.237018589,0.554724177,0.361392917,1.037703223,-0.693343553,1,110,POINT (635231.4324 5692619.722),287.56193602797254
635230.6835,5692619.664,27.60458432,125220.61,9.412422824,5.955170567,25.58649393,11.56246165,40.3423534,21.92564907,0.083671749,0.217018589,0.564724177,0.371392917,0.967703223,-1.193343553,1,110,POINT (635230.6835 5692619.664),288.3130786309657
635229.9885,5692619.609,27.60458432,125220.81,10.61242282,6.555170567,25.08649393,11.46246165,39.9423534,21.52564907,0.053671749,0.227018589,0.554724177,0.381392917,0.767703223,-1.513343553,1,110,POINT (635229.9885 5692619.609),289.01025149335914
635229.3218,5692619.557,27.59642517,125221.01,10.61242282,6.155170567,24.98649393,11.16246165,39.5423534,21.52564907,0.043671749,0.257018589,0.544724177,0.361392917,0.717703223,-1.283343553,1,110,POINT (635229.3218 5692619.557),289.67897631713885
635228.8327,5692619.52,27.59166464,125221.17,10.41242282,6.055170567,24.98649393,11.16246165,39.4423534,21.42564907,0.053671749,0.267018589,0.544724177,0.361392917,0.677703223,-0.633343553,1,110,POINT (635228.8327 5692619.52),290.16947382991674
635228.1192,5692619.467,27.59,125221.38,10.01242282,6.255170567,25.38649393,11.36246165,39.3423534,21.32564907,0.053671749,0.237018589,0.484724177,0.271392917,0.677703223,-0.573343553,1,110,POINT (635228.1192 5692619.467),290.8849395873326
635227.3991,5692619.417,27.59,125221.62,9.912422824,6.555170567,25.88649393,11.86246165,39.2423534,21.62564907,0.053671749,0.197018589,0.464724177,0.291392917,0.767703223,-0.863343553,1,110,POINT (635227.3991 5692619.417),291.6067733700445
635226.6458,5692619.368,27.59,125221.83,10.01242282,6.655170567,25.78649393,12.06246165,39.6423534,22.62564907,0.053671749,0.187018589,0.504724177,0.331392917,0.937703223,-1.023343553,1,110,POINT (635226.6458 5692619.368),292.36166534246837
635226.0368,5692619.331,27.59,125222.02,10.21242282,6.655170567,25.48649393,12.36246165,39.2423534,22.52564907,0.053671749,0.207018589,0.564724177,0.341392917,0.737703223,-1.293343553,1,110,POINT (635226.0368 5692619.331),292.97178828092694
635225.4547,5692619.296,27.59,125222.2,10.51242282,6.755170567,25.28649393,12.36246165,38.9423534,22.22564907,0.053671749,0.217018589,0.524724177,0.331392917,0.617703223,-1.523343553,1,110,POINT (635225.4547 5692619.296),293.55493955633494
