x,y,z,t,HCP0.5,PRP0.6,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP0.5_inph,PRP0.6_inph,HCP1.0_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph
107743.565,183277.878,70.28726329,39703.07,25.05220683,12.65300891,41.60664034,24.83430911,48.24062893,38.37562834,0.950023039,0.658480461,0.936768177,0.078948701,1.28601269,-2.385304603
107743.517,183277.95,70.27671672,39703.1,25.05220683,12.65300891,41.60664034,24.83430911,48.54062893,39.27562834,0.950023039,0.658480461,0.936768177,0.078948701,1.27601269,-2.475304603
107743.445,183278.06,70.27671672,39703.14,25.05220683,12.65300891,41.60664034,24.83430911,49.14062893,39.27562834,0.950023039,0.658480461,0.936768177,0.078948701,1.26601269,-2.475304603
107743.35,183278.204,70.27671672,39703.19,25.15220683,13.65300891,42.10664034,25.23430911,50.04062893,39.97562834,0.960023039,0.658480461,0.946768177,0.078948701,1.24601269,-2.465304603
107743.283,183278.306,70.27121804,39703.23,25.15220683,13.65300891,43.00664034,25.03430911,50.84062893,39.97562834,0.960023039,0.658480461,0.956768177,0.058948701,1.24601269,-2.465304603
107742.399,183279.667,70.24240122,39703.77,25.15210484,13.15332141,42.40657571,23.53430911,49.14062893,37.17562834,0.950018505,0.658478437,0.926785274,0.078918606,1.23601269,-2.185338719
107742.008,183280.278,70.23353488,39704.03,25.15210484,13.15332141,41.90651221,24.13466308,51.34062893,39.87562834,0.950018505,0.658478437,0.936787911,0.068888415,1.255935789,-2.355420136
107741.908,183280.435,70.23353488,39704.09,25.15210484,13.15332141,44.40651221,24.13466308,51.54062893,39.87562834,0.950018505,0.658478437,0.936787911,0.068888415,1.265935789,-2.355420136
107741.805,183280.595,70.22925888,39704.15,25.15210484,13.15332141,44.40651221,25.13466308,51.44062893,39.67562834,0.950018505,0.658478437,0.936787911,0.058888415,1.275935789,-2.245420136
107741.685,183280.783,70.22646,39704.22,27.05210484,14.25332141,44.40651221,25.83466308,50.84062893,39.37562834,0.960018505,0.658478437,0.936787911,0.088888415,1.265935789,-2.225420136
107741.564,183280.971,70.22358436,39704.29,27.05210484,14.25332141,44.80651221,26.53466308,50.24062893,39.57562834,0.960018505,0.658478437,0.936787911,0.088888415,1.255935789,-2.245420136
107741.446,183281.155,70.22358436,39704.36,27.65210484,14.55332141,45.50651221,27.23466308,50.14062893,40.17562834,0.960018505,0.658478437,0.936787911,0.068888415,1.255935789,-2.195420136
107741.312,183281.365,70.22065142,39704.44,28.05210484,14.75332141,46.00651221,27.73466308,50.54062893,40.77562834,0.960018505,0.658478437,0.936787911,0.058888415,1.235935789,-2.075420136
107741.176,183281.577,70.21790747,39704.52,28.25202268,15.35332141,45.90651221,28.33496811,50.94062893,41.37562834,0.960018505,0.658478437,0.936787911,0.108888415,1.235935789,-2.015420136
107741.041,183281.786,70.215,39704.6,28.65162039,15.45420291,46.00646164,28.83709309,51.54111438,42.07532805,0.95001084,0.668472343,0.936798316,0.11879668,1.245913724,-2.095811976
107740.893,183282.016,70.21209253,39704.69,29.1499929,15.35941879,46.80617062,29.15791601,52.04440338,42.77269762,0.949897999,0.668410534,0.936850082,0.098588821,1.245351165,-2.256872849
107740.767,183282.212,70.21209253,39704.77,29.53587186,15.21547806,47.70310986,29.31566883,52.26542533,43.84510456,0.94920612,0.658041767,0.937073093,0.056451083,1.241798735,-2.407005669
107740.741,183282.252,70.20934858,39704.79,29.53587186,15.21547806,48.09481539,29.31566883,52.16753447,43.84510456,0.94920612,0.658041767,0.937105639,0.056451083,1.241479724,-2.407005669
107740.697,183282.32,70.20934858,39704.82,29.53587186,15.33485669,48.09481539,29.31566883,51.87300105,43.93807008,0.94920612,0.657899296,0.937105639,0.056451083,1.230385358,-2.347005669
107740.358,183282.845,70.19962334,39705.01,30.13013953,16.64000762,49.39386403,32.02288071,51.17719393,45.03167029,0.958922175,0.657874824,0.947115173,0.085228952,1.219668422,-2.097040729
107740.302,183282.932,70.19962334,39705.04,30.63013953,17.04000762,49.39386403,32.02288071,50.57745643,45.03167029,0.958922175,0.657874824,0.947115173,0.085228952,1.219668422,-2.097040729
107740.184,183283.113,70.19962334,39705.11,31.13013953,17.34000762,49.89383936,32.62288071,50.67758912,46.23146094,0.958922175,0.667874824,0.937115173,0.115112415,1.229647519,-2.067040729
107740.067,183283.294,70.19729476,39705.19,31.63013953,17.54000762,49.89383936,32.62288071,51.67758912,47.43146094,0.958922175,0.667874824,0.937115173,0.115112415,1.239647519,-2.187040729
107739.857,183283.617,70.19230191,39705.31,32.23013953,17.64000762,52.39383936,33.32288071,52.87758912,48.33146094,0.958922175,0.667874824,0.937115173,0.075112415,1.249647519,-2.377040729
107739.737,183283.801,70.19054403,39705.4,32.63013953,17.44000762,53.29383936,33.12288071,54.07758912,49.03146094,0.958922175,0.657874824,0.947115173,0.025112415,1.259647519,-2.507040729
107739.532,183284.115,70.19054403,39705.5,32.83013953,16.94000762,53.59383936,32.72288071,54.67758912,49.13146094,0.958922175,0.657874824,0.937115173,0.015112415,1.269647519,-2.507040729
107739.345,183284.402,70.16314555,39705.61,32.73013953,16.84000762,52.99383936,32.62288071,54.47758912,48.53146094,0.958922175,0.657874824,0.937115173,0.025112415,1.269647519,-2.397040729
107739.175,183284.66,70.16314555,39705.72,32.63013953,17.24000762,51.99383936,33.02288071,53.57758912,47.63146094,0.958922175,0.657874824,0.937115173,0.055112415,1.269647519,-2.237040729
107739.004,183284.919,70.16314555,39705.81,32.73013953,17.94000762,51.09383936,33.62288071,52.27758912,46.93146094,0.958922175,0.657874824,0.937115173,0.095112415,1.259647519,-2.097040729
107738.838,183285.172,70.16314555,39705.91,32.93013953,18.34000762,50.79383936,34.22288071,50.67758912,46.73146094,0.958922175,0.667874824,0.937115173,0.105112415,1.249647519,-2.067040729
107738.686,183285.401,70.14822461,39706.02,33.13013953,18.54000762,50.69383936,34.62288071,49.27758912,46.83146094,0.958922175,0.667874824,0.937115173,0.105112415,1.249647519,-2.097040729
107738.572,183285.573,70.14822461,39706.08,33.03013953,18.44000762,50.69383936,34.62288071,48.57758912,47.03146094,0.958922175,0.667874824,0.937115173,0.105112415,1.249647519,-2.127040729
107738.382,183285.856,70.14452982,39706.18,32.63013953,18.14000762,50.39383936,34.12288071,48.57758912,47.23146094,0.948922175,0.667874824,0.927115173,0.085112415,1.239647519,-2.127040729
107738.221,183286.097,70.14066139,39706.29,32.03013953,17.54000762,50.39383936,33.32288071,49.07758912,47.33146094,0.948922175,0.667874824,0.927115173,0.095112415,1.239647519,-2.087040729
107738.146,183286.206,70.13595828,39706.34,31.43013953,16.84000762,50.39383936,33.32288071,49.47758912,47.33146094,0.948922175,0.667874824,0.927115173,0.095112415,1.239647519,-2.097040729
107737.964,183286.475,70.1260737,39706.44,30.83013953,16.24000762,50.39383936,31.22288071,49.87758912,46.93146094,0.948922175,0.667874824,0.917115173,0.115112415,1.239647519,-2.157040729
107737.775,183286.753,70.12022603,39706.54,30.13013953,15.84000762,49.19383936,30.12288071,50.47758912,46.33146094,0.948922175,0.667874824,0.927115173,0.095112415,1.219647519,-2.237040729
107737.617,183286.983,70.11429888,39706.65,29.73013953,15.54000762,48.29383936,29.52288071,51.27758912,45.73146094,0.958922175,0.667874824,0.927115173,0.075112415,1.209647519,-2.277040729
107737.416,183287.275,70.10834462,39706.75,29.43013953,15.34000762,47.79383936,28.92288071,51.97758912,44.93146094,0.958922175,0.667874824,0.937115173,0.065112415,1.229647519,-2.277040729
107737.246,183287.52,70.09584093,39706.85,29.23013953,15.04000762,47.59383936,28.32288071,52.37758912,44.03146094,0.958922175,0.657874824,0.927115173,0.065112415,1.259647519,-2.237040729
107736.974,183287.911,70.09225825,39707.02,28.63013953,14.84000762,47.29383936,27.82288071,52.47758912,43.03146094,0.958922175,0.667874824,0.927115173,0.075112415,1.259647519,-2.227040729
107736.833,183288.11,70.07935476,39707.09,28.63013953,14.74000762,46.79383936,27.42288071,52.57758912,42.03146094,0.958922175,0.667874824,0.927115173,0.075112415,1.239647519,-2.237040729
107736.644,183288.379,70.07299786,39707.2,28.33013953,14.74000762,46.39383936,27.22288071,52.57758912,41.03146094,0.958922175,0.667874824,0.927115173,0.075112415,1.239647519,-2.257040729
107736.489,183288.598,70.06802465,39707.29,28.13013953,14.64000762,45.99383936,26.82288071,52.27758912,40.13146094,0.958922175,0.667874824,0.927115173,0.065112415,1.249647519,-2.267040729
107736.293,183288.874,70.06071881,39707.39,27.83013953,14.64000762,45.49383936,26.42288071,51.77758912,39.63146094,0.948922175,0.667874824,0.927115173,0.065112415,1.239647519,-2.267040729
107736.107,183289.133,70.05533538,39707.5,27.53013953,14.64000762,44.89383936,26.02288071,51.07758912,39.23146094,0.948922175,0.667874824,0.917115173,0.065112415,1.229647519,-2.247040729
107735.913,183289.403,70.04942308,39707.6,27.33013953,14.74000762,44.39383936,25.82288071,50.07758912,38.73146094,0.958922175,0.667874824,0.917115173,0.075112415,1.209647519,-2.207040729
107735.757,183289.619,70.04297178,39707.7,27.23013953,14.84000762,43.79383936,25.82288071,49.07758912,37.93146094,0.958922175,0.667874824,0.917115173,0.085112415,1.199647519,-2.177040729
107735.595,183289.843,70.03653947,39707.81,27.03013953,14.84000762,43.79383936,26.02288071,48.07758912,37.13146094,0.958922175,0.667874824,0.917115173,0.095112415,1.209647519,-2.157040729
107735.389,183290.13,70.03126504,39707.92,26.73013953,14.84000762,42.39383936,26.12288071,47.37758912,36.73146094,0.948922175,0.667874824,0.927115173,0.085112415,1.219647519,-2.177040729
107735.181,183290.419,70.02536598,39708.03,26.63013953,14.64000762,42.09383936,26.22288071,47.57758912,36.93146094,0.948922175,0.657874824,0.927115173,0.075112415,1.229647519,-2.207040729
107735.167,183290.437,70.02536598,39708.04,26.63013953,14.64000762,42.09383936,26.22288071,47.17758912,36.93146094,0.948922175,0.657874824,0.927115173,0.075112415,1.229647519,-2.207040729
107735.044,183290.611,70.01880181,39708.12,26.43013953,14.64000762,42.09383936,26.12288071,48.17758912,37.73146094,0.958922175,0.657874824,0.927115173,0.065112415,1.229647519,-2.257040729
107734.838,183290.899,70.01522718,39708.22,26.33013953,14.24000762,43.59383936,25.22288071,48.87758912,37.73146094,0.958922175,0.657874824,0.927115173,0.065112415,1.239647519,-2.257040729
107734.68,183291.124,70.00932262,39708.32,26.13013953,13.44000762,43.49383936,24.92288071,49.27758912,37.63146094,0.958922175,0.667874824,0.927115173,0.065112415,1.239647519,-2.247040729
107734.493,183291.39,70.00287559,39708.42,26.03013953,13.44000762,43.19383936,24.82288071,48.87758912,37.33146094,0.958922175,0.667874824,0.927115173,0.065112415,1.229647519,-2.237040729
107734.354,183291.59,69.99995214,39708.52,26.03013953,13.64000762,42.69383936,24.92288071,48.27758912,37.03146094,0.958922175,0.667874824,0.927115173,0.065112415,1.209647519,-2.237040729
107734.151,183291.886,69.98821909,39708.63,26.23013953,13.94000762,42.09383936,25.32288071,47.57758912,36.63146094,0.948922175,0.667874824,0.917115173,0.065112415,1.199647519,-2.247040729
107733.982,183292.132,69.9816825,39708.73,26.33013953,14.44000762,41.69383936,26.02288071,46.87758912,36.53146094,0.948922175,0.657874824,0.917115173,0.055112415,1.199647519,-2.267040729
107733.832,183292.354,69.9816825,39708.83,26.43013953,14.84000762,41.99383936,26.62288071,46.17758912,36.73146094,0.948922175,0.657874824,0.917115173,0.055112415,1.199647519,-2.317040729
107733.663,183292.604,69.97564904,39708.93,26.63013953,15.04000762,42.69383936,27.02288071,45.87758912,37.03146094,0.948922175,0.657874824,0.917115173,0.045112415,1.209647519,-2.367040729
107733.425,183292.96,69.96950019,39709.07,27.23013953,15.04000762,43.39383936,27.22288071,45.87758912,37.43146094,0.958922175,0.657874824,0.927115173,0.045112415,1.219647519,-2.367040729
107733.244,183293.231,69.95870343,39709.18,27.23013953,15.04000762,43.69383936,27.12288071,45.67758912,37.83146094,0.958922175,0.657874824,0.927115173,0.045112415,1.209647519,-2.347040729
107733.08,183293.476,69.95410131,39709.28,27.23013953,15.04000762,43.39383936,27.02288071,45.27758912,37.93146094,0.958922175,0.657874824,0.927115173,0.045112415,1.209647519,-2.297040729
107732.939,183293.689,69.94668923,39709.38,27.43013953,15.24000762,42.89383936,27.12288071,44.97758912,37.93146094,0.958922175,0.657874824,0.927115173,0.055112415,1.199647519,-2.247040729
107732.769,183293.945,69.94048717,39709.48,27.53013953,15.54000762,42.59383936,27.62288071,44.67758912,37.93146094,0.958922175,0.657874824,0.937115173,0.065112415,1.209647519,-2.217040729
107732.561,183294.26,69.93348141,39709.59,27.73013953,16.34000762,42.69383936,28.22288071,44.57758912,37.73146094,0.958922175,0.657874824,0.937115173,0.055112415,1.229647519,-2.217040729
107732.388,183294.524,69.92567308,39709.7,27.63013953,16.14000762,42.99383936,28.02288071,44.97758912,37.73146094,0.958922175,0.647874824,0.937115173,0.055112415,1.239647519,-2.227040729
107732.298,183294.659,69.91851692,39709.77,27.13013953,16.14000762,42.99383936,27.42288071,45.67758912,38.13146094,0.958922175,0.647874824,0.937115173,0.065112415,1.229647519,-2.267040729
107732.125,183294.924,69.91133923,39709.86,26.73013953,15.74000762,43.29383936,27.12288071,46.17758912,38.63146094,0.958922175,0.657874824,0.947115173,0.055112415,1.229647519,-2.297040729
107731.97,183295.16,69.90345745,39709.96,27.03013953,15.34000762,43.19383936,27.22288071,46.47758912,38.73146094,0.958922175,0.657874824,0.947115173,0.045112415,1.229647519,-2.307040729
107731.84,183295.357,69.8956317,39710.05,27.33013953,15.04000762,43.19383936,27.32288071,46.37758912,38.63146094,0.958922175,0.657874824,0.947115173,0.045112415,1.229647519,-2.287040729
107731.651,183295.646,69.88790407,39710.16,27.43039152,15.04062179,43.09383936,27.32363952,45.97787344,38.33020809,0.958922694,0.657868017,0.937115173,0.055112415,1.229649938,-2.257045505
107731.447,183295.955,69.88165914,39710.27,27.33123447,15.24243226,42.79540684,27.52425268,45.47854143,37.82617926,0.958924414,0.667844228,0.927118905,0.065112415,1.24966036,-2.247059704
107731.297,183296.184,69.87477618,39710.37,27.33165645,15.3432918,42.69687046,27.72578671,45.17908942,37.32339709,0.958925419,0.657833385,0.927122706,0.065089032,1.259666885,-2.257071153
107731.131,183296.437,69.86792495,39710.46,27.43259866,15.44505898,42.89759948,27.72651204,45.0793508,37.32166161,0.948926442,0.657809736,0.927124912,0.065076773,1.259670789,-2.257077617
107730.929,183296.743,69.86107746,39710.57,27.433106,15.34589884,43.19914347,27.52815632,45.18003982,37.6175018,0.948926709,0.657796976,0.927129269,0.065053861,1.259686579,-2.247092868
107730.781,183296.968,69.8542057,39710.66,27.33390503,15.2471236,43.39977971,27.22890872,45.28031588,37.91591732,0.94892703,0.657776447,0.927130976,0.065045131,1.269693116,-2.257099314
107730.644,183297.175,69.84658531,39710.76,27.13496017,15.04926489,43.39977971,27.03057264,45.38081212,38.11312095,0.948927398,0.657748945,0.927130976,0.065023358,1.279701195,-2.257108941
107730.442,183297.481,69.83957145,39710.87,27.13540734,14.85002186,43.40204848,26.83160606,45.48140871,38.10924802,0.94892753,0.657737296,0.927137455,0.065013415,1.279716716,-2.257123695
107730.29,183297.712,69.83244653,39710.97,27.13639625,14.85170082,43.20298639,26.73269855,45.68173946,37.9067485,0.948927776,0.667713569,0.917140104,0.065001577,1.249723584,-2.257131123
107730.082,183298.025,69.82518253,39711.09,27.13699533,14.95260337,42.70405947,26.93388005,45.78241163,37.50260732,0.948927877,0.667701785,0.917143127,0.064991036,1.229744541,-2.257147305
107729.897,183298.304,69.8147634,39711.19,27.13779696,15.25394825,42.60505689,27.33532088,45.68280877,37.39994631,0.948928001,0.667683795,0.917145342,0.064983018,1.219757771,-2.267158045
107729.715,183298.576,69.80648166,39711.29,27.33898803,15.45586779,42.90634435,27.73684624,45.48310674,37.69810865,0.948928135,0.66765825,0.917145342,0.064983018,1.209767747,-2.277164977
107729.511,183298.881,69.7988759,39711.4,27.63948612,15.55753945,43.4067272,28.03732486,45.28355637,38.29475934,0.958928174,0.667637952,0.917145342,0.064983018,1.209785214,-2.287176494
107729.414,183299.027,69.79117486,39711.47,27.84001508,15.55753945,43.4067272,28.23732486,45.28367479,38.79397508,0.958928203,0.667637952,0.917145342,0.064983018,1.219789834,-2.297179566
107729.225,183299.309,69.78335718,39711.56,28.14001508,15.65753945,43.8067272,28.53732486,45.28367479,38.89397508,0.958928203,0.667637952,0.927145342,0.064983018,1.229789834,-2.277179566
107729.045,183299.574,69.77459759,39711.66,28.34001508,15.95753945,43.6067272,28.93732486,45.08367479,38.99397508,0.948928203,0.667637952,0.927145342,0.074983018,1.229789834,-2.247179566
107728.885,183299.812,69.76564267,39711.76,28.64001508,16.35753945,43.6067272,29.43732486,44.68367479,39.29397508,0.948928203,0.667637952,0.927145342,0.084983018,1.209789834,-2.207179566
107728.73,183300.041,69.75982939,39711.86,28.84001508,16.65753945,43.9067272,29.93732486,44.28367479,39.69397508,0.948928203,0.667637952,0.927145342,0.084983018,1.199789834,-2.187179566
107728.525,183300.343,69.75221029,39711.97,28.94001508,16.85753945,44.4067272,30.33732486,44.18367479,40.19397508,0.948928203,0.667637952,0.917145342,0.084983018,1.209789834,-2.177179566
107728.426,183300.49,69.74353587,39712.03,28.94001508,16.95753945,44.4067272,30.63732486,44.38367479,40.59397508,0.948928203,0.667637952,0.917145342,0.084983018,1.209789834,-2.157179566
107716.369,183326.673,68.77946789,39728.5,26.18931153,15.3517258,38.50585088,28.25317164,35.50571015,36.43860039,0.948546786,0.646777487,0.948887711,0.060040424,1.24026381,-2.212086258
107716.44,183326.298,68.79171765,39728.63,26.86039992,16.05821129,39.08844494,30.01556249,35.70571015,37.03860039,0.953486947,0.655429718,0.927834832,0.065219455,1.23026381,-2.282086258
107716.46,183326.182,68.79171765,39728.67,26.86039992,17.05943832,40.30511127,30.01556249,36.30571015,38.42704849,0.953486947,0.647189127,0.925090923,0.065219455,1.22026381,-2.60516629
107716.499,183325.945,68.79171765,39728.76,26.27768825,15.85821129,39.48844494,29.71556249,37.30571015,37.13860039,0.959127702,0.655429718,0.927834832,0.035219455,1.23026381,-2.372086258
107716.542,183325.663,68.80350966,39728.87,26.17768825,15.75821129,39.78844494,28.05317164,38.50571015,37.13860039,0.959127702,0.655429718,0.937834832,0.020040424,1.25026381,-2.492086258
107716.6,183325.232,68.79085536,39729.01,26.27768825,15.75821129,40.18844494,27.65317164,39.50571015,36.93860039,0.959127702,0.645429718,0.947834832,4.04E-05,1.26026381,-2.582086258
107716.63,183324.983,68.79022842,39729.09,26.17768825,15.65821129,39.98844494,27.05317164,40.10571015,36.63860039,0.959127702,0.635429718,0.947834832,-0.009959576,1.24026381,-2.622086258
